Time (s),Section,Text,Anger Score,RMS,Brightness,Motion
1234.2,,,0.7900,0.036819,30.400999,4.964406
1234.3,,,0.7900,0.032303,30.400999,4.859147
1234.4,,,0.7900,0.027787,30.400999,4.753887
1234.5,,,0.7900,0.023270,30.400999,4.648628
1234.6,,,0.7900,0.018754,30.400999,4.543369
1234.7,,,0.7900,0.014237,30.400999,4.438110
1234.8,,,0.7900,0.009721,30.400999,4.332851
1234.9,,,0.7900,0.005204,30.400999,4.227592
1235.0,,,0.7900,0.000688,30.400999,4.122333
1235.1,,,0.7900,0.000697,30.400999,3.710933
1235.2,,,0.7900,0.000705,30.400999,3.299533
1235.3,,,0.7900,0.000714,30.400999,2.888132
1235.4,,,0.7900,0.000723,30.400999,2.476732
1235.5,,,0.7900,0.000732,30.400999,2.065332
1235.6,,,0.7900,0.000741,30.400999,1.653932
1235.7,,,0.7900,0.000749,30.400999,1.242532
1235.8,,,0.7900,0.000758,30.400999,0.831132
1235.9,,,0.7900,0.000767,30.400999,0.419732
1236.0,,,0.7900,0.000776,30.400999,0.008332
1236.1,,,0.7900,0.007566,30.400999,0.007985
1236.2,,,0.7900,0.014355,30.400999,0.007639
1236.3,,,0.7900,0.021145,30.400999,0.007292
1236.4,,,0.7900,0.027935,30.400999,0.006945
1236.5,,,0.7900,0.034725,30.400999,0.006599
1236.6,,,0.7900,0.041514,30.400999,0.006252
1236.7,,,0.7900,0.048304,30.400999,0.005905
1236.8,,,0.7900,0.055094,30.400999,0.005559
1236.9,,,0.7900,0.061884,30.400999,0.005212
1237.0,,,0.7900,0.068673,30.400999,0.004865
1237.1,,,0.7900,0.068255,30.400999,0.004946
1237.2,,,0.7900,0.067836,30.400999,0.005026
1237.3,,,0.7900,0.067418,30.400999,0.005107
1237.4,,,0.7900,0.066999,30.400999,0.005187
1237.5,,,0.7900,0.066581,30.400999,0.005268
1237.6,,,0.7900,0.066162,30.400999,0.005348
1237.7,,,0.7900,0.065744,30.400999,0.005428
1237.8,,,0.7900,0.065325,30.400999,0.005509
1237.9,,,0.7900,0.064907,30.400999,0.005589
1238.0,,,0.7900,0.064488,30.400999,0.005670
1238.1,,,0.7900,0.058773,30.400999,0.005379
1238.2,,,0.7900,0.053058,30.400999,0.005088
1238.3,,,0.7900,0.047343,30.400999,0.004797
1238.4,,,0.7900,0.041629,30.400999,0.004507
1238.5,,,0.7900,0.035914,30.400999,0.004216
1238.6,,,0.7900,0.030199,30.400999,0.003925
1238.7,,,0.7900,0.024484,30.400999,0.003634
1238.8,,,0.7900,0.018769,30.400999,0.003343
1238.9,,,0.7900,0.013054,30.400999,0.003053
1239.0,,,0.7900,0.007339,30.400999,0.002762
1239.1,,,0.7900,0.011136,30.400999,0.113511
1239.2,,,0.7900,0.014934,30.400999,0.224259
1239.3,,,0.7900,0.018731,30.400999,0.335008
1239.4,,,0.7900,0.022528,30.400999,0.445757
1239.5,,,0.7900,0.026325,30.400999,0.556505
1239.6,,,0.7900,0.030123,30.400999,0.667254
1239.7,,,0.7900,0.033920,30.400999,0.778002
1239.8,,,0.7900,0.037717,30.400999,0.888751
1239.9,,,0.7900,0.041515,30.400999,0.999500
1240.0,,,0.7900,0.045312,30.400999,1.110248
1240.1,,,0.7900,0.042577,30.400999,2.029622
1240.2,,,0.7900,0.039842,30.400999,2.948996
1240.3,,,0.7900,0.037107,30.400999,3.868369
1240.4,,,0.7900,0.034372,30.400999,4.787743
1240.5,,,0.7900,0.031637,30.400999,5.707116
1240.6,,,0.7900,0.028902,30.400999,6.626490
1240.7,,,0.7900,0.026167,30.400999,7.545863
1240.8,,,0.7900,0.023432,30.400999,8.465237
1240.9,,,0.7900,0.020697,30.400999,9.384610
1241.0,,,0.7900,0.017962,30.400999,10.303984
1241.1,,,0.7900,0.016235,30.400999,10.197671
1241.2,,,0.7900,0.014507,30.400999,10.091357
1241.3,,,0.7900,0.012780,30.400999,9.985044
1241.4,,,0.7900,0.011053,30.400999,9.878730
1241.5,,,0.7900,0.009326,30.400999,9.772416
1241.6,,,0.7900,0.007599,30.400999,9.666103
1241.7,,,0.7900,0.005871,30.400999,9.559789
1241.8,,,0.7900,0.004144,30.400999,9.453476
1241.9,,,0.7900,0.002417,30.400999,9.347162
1242.0,,,0.7900,0.000690,30.400999,9.240849
1242.1,,,0.7900,0.001342,30.400999,13.129132
1242.2,,,0.7900,0.001995,30.400999,17.017414
1242.3,,,0.7900,0.002648,30.400999,20.905697
1242.4,,,0.7900,0.003301,30.400999,24.793980
1242.5,,,0.7900,0.003953,30.400999,28.682263
1242.6,,,0.7900,0.004606,30.400999,32.570545
1242.7,,,0.7900,0.005259,30.400999,36.458828
1242.8,,,0.7900,0.005912,30.400999,40.347111
1242.9,,,0.7900,0.006564,30.400999,44.235393
1243.0,,,0.7900,0.007217,30.400999,48.123676
1243.1,,,0.7900,0.006627,30.400999,44.795057
1243.2,,,0.7900,0.006037,30.400999,41.466437
1243.3,,,0.7900,0.005447,30.400999,38.137818
1243.4,,,0.7900,0.004857,30.400999,34.809198
1243.5,,,0.7900,0.004267,30.400999,31.480579
1243.6,,,0.7900,0.003677,30.400999,28.151959
1243.7,,,0.7900,0.003087,30.400999,24.823340
1243.8,,,0.7900,0.002497,30.400999,21.494720
1243.9,,,0.7900,0.001907,30.400999,18.166101
1244.0,,,0.7900,0.001317,30.400999,14.837482
1244.1,,,0.7900,0.001343,30.400999,14.701493
1244.2,,,0.7900,0.001369,30.400999,14.565505
1244.3,,,0.7900,0.001395,30.400999,14.429516
1244.4,,,0.7900,0.001422,30.400999,14.293528
1244.5,,,0.7900,0.001448,30.400999,14.157539
1244.6,,,0.7900,0.001474,30.400999,14.021551
1244.7,,,0.7900,0.001500,30.400999,13.885562
1244.8,,,0.7900,0.001526,30.400999,13.749574
1244.9,,,0.7900,0.001553,30.400999,13.613585
1245.0,,,0.7900,0.001579,30.400999,13.477597
1245.1,,,0.7900,0.006585,30.400999,13.581329
1245.2,,,0.7900,0.011592,30.400999,13.685060
1245.3,,,0.7900,0.016599,30.400999,13.788792
1245.4,,,0.7900,0.021605,30.400999,13.892524
1245.5,,,0.7900,0.026612,30.400999,13.996256
1245.6,,,0.7900,0.031618,30.400999,14.099987
1245.7,,,0.7900,0.036625,30.400999,14.203719
1245.8,,,0.7900,0.041632,30.400999,14.307451
1245.9,,,0.7900,0.046638,30.400999,14.411182
1246.0,,,0.7900,0.051645,30.400999,14.514914
1246.1,,,0.7900,0.049760,30.400999,14.343722
1246.2,,,0.7900,0.047876,30.400999,14.172530
1246.3,,,0.7900,0.045992,30.400999,14.001338
1246.4,,,0.7900,0.044107,30.400999,13.830146
1246.5,,,0.7900,0.042223,30.400999,13.658954
1246.6,,,0.7900,0.040339,30.400999,13.487762
1246.7,,,0.7900,0.038454,30.400999,13.316570
1246.8,,,0.7900,0.036570,30.400999,13.145378
1246.9,,,0.7900,0.034686,30.400999,12.974186
1247.0,,,0.7900,0.032801,30.400999,12.802994
1247.1,,,0.7900,0.031613,30.400999,12.657515
1247.2,,,0.7900,0.030424,30.400999,12.512036
1247.3,,,0.7900,0.029235,30.400999,12.366558
1247.4,,,0.7900,0.028046,30.400999,12.221079
1247.5,,,0.7900,0.026858,30.400999,12.075600
1247.6,,,0.7900,0.025669,30.400999,11.930122
1247.7,,,0.7900,0.024480,30.400999,11.784643
1247.8,,,0.7900,0.023291,30.400999,11.639164
1247.9,,,0.7900,0.022103,30.400999,11.493685
1248.0,,,0.7900,0.020914,30.400999,11.348206
1248.1,,,0.7900,0.022672,30.400999,11.545418
1248.2,,,0.7900,0.024430,30.400999,11.742630
1248.3,,,0.7900,0.026188,30.400999,11.939841
1248.4,,,0.7900,0.027946,30.400999,12.137053
1248.5,,,0.7900,0.029704,30.400999,12.334264
1248.6,,,0.7900,0.031462,30.400999,12.531476
1248.7,,,0.7900,0.033220,30.400999,12.728687
1248.8,,,0.7900,0.034978,30.400999,12.925899
1248.9,,,0.7900,0.036736,30.400999,13.123110
1249.0,,,0.7900,0.038494,30.400999,13.320322
1249.1,,,0.7900,0.037975,30.400999,13.202600
1249.2,,,0.7900,0.037456,30.400999,13.084877
1249.3,,,0.7900,0.036937,30.400999,12.967155
1249.4,,,0.7900,0.036417,30.400999,12.849432
1249.5,,,0.7900,0.035898,30.400999,12.731710
1249.6,,,0.7900,0.035379,30.400999,12.613988
1249.7,,,0.7900,0.034860,30.400999,12.496265
1249.8,,,0.7900,0.034340,30.400999,12.378543
1249.9,,,0.7900,0.033821,30.400999,12.260820
1250.0,,,0.7900,0.033302,30.400999,12.143098
1250.1,,,0.7900,0.032928,30.400999,12.200475
1250.2,,,0.7900,0.032554,30.400999,12.257853
1250.3,,,0.7900,0.032180,30.400999,12.315230
1250.4,,,0.7900,0.031806,30.400999,12.372607
1250.5,,,0.7900,0.031431,30.400999,12.429984
1250.6,,,0.7900,0.031057,30.400999,12.487362
1250.7,,,0.7900,0.030683,30.400999,12.544739
1250.8,,,0.7900,0.030309,30.400999,12.602116
1250.9,,,0.7900,0.029935,30.400999,12.659494
1251.0,,,0.7900,0.029561,30.400999,12.716871
1251.1,,,0.7900,0.027444,30.400999,12.784718
1251.2,,,0.7900,0.025328,30.400999,12.852565
1251.3,,,0.7900,0.023212,30.400999,12.920412
1251.4,,,0.7900,0.021095,30.400999,12.988259
1251.5,,,0.7900,0.018979,30.400999,13.056106
1251.6,,,0.7900,0.016863,30.400999,13.123953
1251.7,,,0.7900,0.014746,30.400999,13.191800
1251.8,,,0.7900,0.012630,30.400999,13.259647
1251.9,,,0.7900,0.010513,30.400999,13.327494
1252.0,,,0.7900,0.008397,30.400999,13.395341
1252.1,,,0.7900,0.012412,30.400999,13.804400
1252.2,,,0.7900,0.016427,30.400999,14.213458
1252.3,,,0.7900,0.020442,30.400999,14.622517
1252.4,,,0.7900,0.024457,30.400999,15.031576
1252.5,,,0.7900,0.028472,30.400999,15.440635
1252.6,,,0.7900,0.032487,30.400999,15.849693
1252.7,,,0.7900,0.036502,30.400999,16.258752
1252.8,,,0.7900,0.040517,30.400999,16.667811
1252.9,,,0.7900,0.044532,30.400999,17.076869
1253.0,,,0.7900,0.048547,30.400999,17.485928
1253.1,,,0.7900,0.045503,30.400999,17.072631
1253.2,,,0.7900,0.042460,30.400999,16.659335
1253.3,,,0.7900,0.039416,30.400999,16.246038
1253.4,,,0.7900,0.036372,30.400999,15.832742
1253.5,,,0.7900,0.033329,30.400999,15.419445
1253.6,,,0.7900,0.030285,30.400999,15.006148
1253.7,,,0.7900,0.027241,30.400999,14.592852
1253.8,,,0.7900,0.024198,30.400999,14.179555
1253.9,,,0.7900,0.021154,30.400999,13.766259
1254.0,,,0.7900,0.018110,30.400999,13.352962
1254.1,,,0.7900,0.016371,30.400999,12.073474
1254.2,,,0.7900,0.014631,30.400999,10.793985
1254.3,,,0.7900,0.012891,30.400999,9.514497
1254.4,,,0.7900,0.011152,30.400999,8.235008
1254.5,,,0.7900,0.009412,30.400999,6.955520
1254.6,,,0.7900,0.007672,30.400999,5.676031
1254.7,,,0.7900,0.005932,30.400999,4.396543
1254.8,,,0.7900,0.004193,30.400999,3.117055
1254.9,,,0.7900,0.002453,30.400999,1.837566
1255.0,,,0.7900,0.000713,30.400999,0.558078
1255.1,,,0.7900,0.001224,30.400999,0.503479
1255.2,,,0.7900,0.001736,30.400999,0.448881
1255.3,,,0.7900,0.002247,30.400999,0.394283
1255.4,,,0.7900,0.002759,30.400999,0.339684
1255.5,,,0.7900,0.003270,30.400999,0.285086
1255.6,,,0.7900,0.003782,30.400999,0.230488
1255.7,,,0.7900,0.004293,30.400999,0.175889
1255.8,,,0.7900,0.004804,30.400999,0.121291
1255.9,,,0.7900,0.005316,30.400999,0.066693
1256.0,,,0.7900,0.005827,30.400999,0.012094
1256.1,,,0.7900,0.009882,30.400999,0.011790
1256.2,,,0.7900,0.013936,30.400999,0.011486
1256.3,,,0.7900,0.017991,30.400999,0.011182
1256.4,,,0.7900,0.022045,30.400999,0.010878
1256.5,,,0.7900,0.026100,30.400999,0.010574
1256.6,,,0.7900,0.030154,30.400999,0.010269
1256.7,,,0.7900,0.034209,30.400999,0.009965
1256.8,,,0.7900,0.038263,30.400999,0.009661
1256.9,,,0.7900,0.042318,30.400999,0.009357
1257.0,,,0.7900,0.046372,30.400999,0.009053
1257.1,,,0.7900,0.046203,30.400999,0.008707
1257.2,,,0.7900,0.046033,30.400999,0.008361
1257.3,,,0.7900,0.045864,30.400999,0.008015
1257.4,,,0.7900,0.045694,30.400999,0.007669
1257.5,,,0.7900,0.045525,30.400999,0.007323
1257.6,,,0.7900,0.045355,30.400999,0.006977
1257.7,,,0.7900,0.045186,30.400999,0.006631
1257.8,,,0.7900,0.045016,30.400999,0.006285
1257.9,,,0.7900,0.044847,30.400999,0.005939
1258.0,,,0.7900,0.044677,30.400999,0.005593
1258.1,,,0.7900,0.044194,30.400999,0.005500
1258.2,,,0.7900,0.043711,30.400999,0.005407
1258.3,,,0.7900,0.043228,30.400999,0.005314
1258.4,,,0.7900,0.042746,30.400999,0.005221
1258.5,,,0.7900,0.042263,30.400999,0.005128
1258.6,,,0.7900,0.041780,30.400999,0.005035
1258.7,,,0.7900,0.041297,30.400999,0.004942
1258.8,,,0.7900,0.040814,30.400999,0.004849
1258.9,,,0.7900,0.040331,30.400999,0.004757
1259.0,,,0.7900,0.039848,30.400999,0.004664
1259.1,,,0.7900,0.036801,30.400999,0.004586
1259.2,,,0.7900,0.033754,30.400999,0.004508
1259.3,,,0.7900,0.030708,30.400999,0.004430
1259.4,,,0.7900,0.027661,30.400999,0.004353
1259.5,,,0.7900,0.024614,30.400999,0.004275
1259.6,,,0.7900,0.021567,30.400999,0.004197
1259.7,,,0.7900,0.018520,30.400999,0.004119
1259.8,,,0.7900,0.015473,30.400999,0.004042
1259.9,,,0.7900,0.012426,30.400999,0.003964
1260.0,,,0.7900,0.009379,30.400999,0.003886
1260.1,,,0.7900,0.012122,30.400999,0.003915
1260.2,,,0.7900,0.014864,30.400999,0.003944
1260.3,,,0.7900,0.017606,30.400999,0.003973
1260.4,,,0.7900,0.020348,30.400999,0.004003
1260.5,,,0.7900,0.023091,30.400999,0.004032
1260.6,,,0.7900,0.025833,30.400999,0.004061
1260.7,,,0.7900,0.028575,30.400999,0.004090
1260.8,,,0.7900,0.031318,30.400999,0.004119
1260.9,,,0.7900,0.034060,30.400999,0.004148
1261.0,,,0.7900,0.036802,30.400999,0.004177
1261.1,,,0.7900,0.034776,30.400999,0.063592
1261.2,,,0.7900,0.032750,30.400999,0.123007
1261.3,,,0.7900,0.030724,30.400999,0.182421
1261.4,,,0.7900,0.028698,30.400999,0.241836
1261.5,,,0.7900,0.026672,30.400999,0.301251
1261.6,,,0.7900,0.024645,30.400999,0.360666
1261.7,,,0.7900,0.022619,30.400999,0.420081
1261.8,,,0.7900,0.020593,30.400999,0.479496
1261.9,,,0.7900,0.018567,30.400999,0.538910
1262.0,,,0.7900,0.016541,30.400999,0.598325
1262.1,,,0.7900,0.016242,30.400999,0.836789
1262.2,,,0.7900,0.015942,30.400999,1.075252
1262.3,,,0.7900,0.015643,30.400999,1.313715
1262.4,,,0.7900,0.015344,30.400999,1.552179
1262.5,,,0.7900,0.015045,30.400999,1.790642
1262.6,,,0.7900,0.014746,30.400999,2.029105
1262.7,,,0.7900,0.014446,30.400999,2.267569
1262.8,,,0.7900,0.014147,30.400999,2.506032
1262.9,,,0.7900,0.013848,30.400999,2.744495
1263.0,,,0.7900,0.013549,30.400999,2.982959
1263.1,,,0.7900,0.012630,30.400999,3.620423
1263.2,,,0.7900,0.011711,30.400999,4.257886
1263.3,,,0.7900,0.010792,30.400999,4.895350
1263.4,,,0.7900,0.009873,30.400999,5.532814
1263.5,,,0.7900,0.008954,30.400999,6.170278
1263.6,,,0.7900,0.008036,30.400999,6.807742
1263.7,,,0.7900,0.007117,30.400999,7.445206
1263.8,,,0.7900,0.006198,30.400999,8.082669
1263.9,,,0.7900,0.005279,30.400999,8.720133
1264.0,,,0.7900,0.004360,30.400999,9.357597
1264.1,,,0.7900,0.007540,30.400999,8.426170
1264.2,,,0.7900,0.010721,30.400999,7.494743
1264.3,,,0.7900,0.013901,30.400999,6.563316
1264.4,,,0.7900,0.017081,30.400999,5.631890
1264.5,,,0.7900,0.020262,30.400999,4.700463
1264.6,,,0.7900,0.023442,30.400999,3.769036
1264.7,,,0.7900,0.026622,30.400999,2.837609
1264.8,,,0.7900,0.029803,30.400999,1.906182
1264.9,,,0.7900,0.032983,30.400999,0.974755
1265.0,,,0.7900,0.036163,30.400999,0.043328
1265.1,,,0.7900,0.035159,30.400999,0.047312
1265.2,,,0.7900,0.034155,30.400999,0.051296
1265.3,,,0.7900,0.033151,30.400999,0.055279
1265.4,,,0.7900,0.032146,30.400999,0.059263
1265.5,,,0.7900,0.031142,30.400999,0.063246
1265.6,,,0.7900,0.030138,30.400999,0.067230
1265.7,,,0.7900,0.029134,30.400999,0.071213
1265.8,,,0.7900,0.028130,30.400999,0.075197
1265.9,,,0.7900,0.027125,30.400999,0.079181
1266.0,,,0.7900,0.026121,30.400999,0.083164
1266.1,,,0.7900,0.028875,30.400999,0.113173
1266.2,,,0.7900,0.031630,30.400999,0.143182
1266.3,,,0.7900,0.034384,30.400999,0.173191
1266.4,,,0.7900,0.037138,30.400999,0.203200
1266.5,,,0.7900,0.039892,30.400999,0.233208
1266.6,,,0.7900,0.042647,30.400999,0.263217
1266.7,,,0.7900,0.045401,30.400999,0.293226
1266.8,,,0.7900,0.048155,30.400999,0.323235
1266.9,,,0.7900,0.050909,30.400999,0.353244
1267.0,,,0.7900,0.053664,30.400999,0.383253
1267.1,,,0.7900,0.056796,30.400999,0.360305
1267.2,,,0.7900,0.059929,30.400999,0.337358
1267.3,,,0.7900,0.063062,30.400999,0.314410
1267.4,,,0.7900,0.066195,30.400999,0.291463
1267.5,,,0.7900,0.069328,30.400999,0.268516
1267.6,,,0.7900,0.072461,30.400999,0.245568
1267.7,,,0.7900,0.075594,30.400999,0.222621
1267.8,,,0.7900,0.078726,30.400999,0.199673
1267.9,,,0.7900,0.081859,30.400999,0.176726
1268.0,,,0.7900,0.084992,30.400999,0.153778
1268.1,,,0.7900,0.081445,30.400999,0.159032
1268.2,,,0.7900,0.077898,30.400999,0.164286
1268.3,,,0.7900,0.074351,30.400999,0.169540
1268.4,,,0.7900,0.070804,30.400999,0.174793
1268.5,,,0.7900,0.067256,30.400999,0.180047
1268.6,,,0.7900,0.063709,30.400999,0.185301
1268.7,,,0.7900,0.060162,30.400999,0.190554
1268.8,,,0.7900,0.056615,30.400999,0.195808
1268.9,,,0.7900,0.053068,30.400999,0.201062
1269.0,,,0.7900,0.049521,30.400999,0.206315
1269.1,,,0.7900,0.048703,30.400999,0.211260
1269.2,,,0.7900,0.047885,30.400999,0.216204
1269.3,,,0.7900,0.047067,30.400999,0.221148
1269.4,,,0.7900,0.046249,30.400999,0.226093
1269.5,,,0.7900,0.045430,30.400999,0.231037
1269.6,,,0.7900,0.044612,30.400999,0.235981
1269.7,,,0.7900,0.043794,30.400999,0.240926
1269.8,,,0.7900,0.042976,30.400999,0.245870
1269.9,,,0.7900,0.042158,30.400999,0.250814
1270.0,,,0.7900,0.041340,30.400999,0.255758
1270.1,,,0.7900,0.039529,30.400999,1.178183
1270.2,,,0.7900,0.037718,30.400999,2.100608
1270.3,,,0.7900,0.035906,30.400999,3.023032
1270.4,,,0.7900,0.034095,30.400999,3.945457
1270.5,,,0.7900,0.032284,30.400999,4.867882
1270.6,,,0.7900,0.030472,30.400999,5.790306
1270.7,,,0.7900,0.028661,30.400999,6.712731
1270.8,,,0.7900,0.026850,30.400999,7.635156
1270.9,,,0.7900,0.025039,30.400999,8.557580
1271.0,,,0.7900,0.023227,30.400999,9.480005
1271.1,,,0.7900,0.021131,30.400999,8.958887
1271.2,,,0.7900,0.019034,30.400999,8.437769
1271.3,,,0.7900,0.016938,30.400999,7.916651
1271.4,,,0.7900,0.014842,30.400999,7.395533
1271.5,,,0.7900,0.012745,30.400999,6.874416
1271.6,,,0.7900,0.010649,30.400999,6.353298
1271.7,,,0.7900,0.008552,30.400999,5.832180
1271.8,,,0.7900,0.006456,30.400999,5.311062
1271.9,,,0.7900,0.004360,30.400999,4.789944
1272.0,,,0.7900,0.002263,30.400999,4.268826
1272.1,,,0.7900,0.007868,30.400999,4.474926
1272.2,,,0.7900,0.013474,30.400999,4.681026
1272.3,,,0.7900,0.019079,30.400999,4.887125
1272.4,,,0.7900,0.024684,30.400999,5.093225
1272.5,,,0.7900,0.030289,30.400999,5.299325
1272.6,,,0.7900,0.035894,30.400999,5.505425
1272.7,,,0.7900,0.041499,30.400999,5.711525
1272.8,,,0.7900,0.047104,30.400999,5.917624
1272.9,,,0.7900,0.052710,30.400999,6.123724
1273.0,,,0.7900,0.058315,30.400999,6.329824
1273.1,,,0.7900,0.052795,30.400999,5.697506
1273.2,,,0.7900,0.047275,30.400999,5.065187
1273.3,,,0.7900,0.041754,30.400999,4.432869
1273.4,,,0.7900,0.036234,30.400999,3.800551
1273.5,,,0.7900,0.030714,30.400999,3.168233
1273.6,,,0.7900,0.025194,30.400999,2.535914
1273.7,,,0.7900,0.019674,30.400999,1.903596
1273.8,,,0.7900,0.014154,30.400999,1.271278
1273.9,,,0.7900,0.008634,30.400999,0.638959
1274.0,,,0.7900,0.003114,30.400999,0.006641
1274.1,,,0.7900,0.004905,30.400999,0.006355
1274.2,,,0.7900,0.006696,30.400999,0.006070
1274.3,,,0.7900,0.008487,30.400999,0.005784
1274.4,,,0.7900,0.010278,30.400999,0.005498
1274.5,,,0.7900,0.012069,30.400999,0.005213
1274.6,,,0.7900,0.013861,30.400999,0.004927
1274.7,,,0.7900,0.015652,30.400999,0.004641
1274.8,,,0.7900,0.017443,30.400999,0.004355
1274.9,,,0.7900,0.019234,30.400999,0.004070
1275.0,,,0.7900,0.021025,30.400999,0.003784
1275.1,,,0.7900,0.021943,30.400999,0.003552
1275.2,,,0.7900,0.022861,30.400999,0.003319
1275.3,,,0.7900,0.023778,30.400999,0.003087
1275.4,,,0.7900,0.024696,30.400999,0.002854
1275.5,,,0.7900,0.025614,30.400999,0.002622
1275.6,,,0.7900,0.026532,30.400999,0.002389
1275.7,,,0.7900,0.027449,30.400999,0.002157
1275.8,,,0.7900,0.028367,30.400999,0.001924
1275.9,,,0.7900,0.029285,30.400999,0.001692
1276.0,,,0.7900,0.030202,30.400999,0.001459
1276.1,,,0.7900,0.029815,30.400999,0.039061
1276.2,,,0.7900,0.029427,30.400999,0.076663
1276.3,,,0.7900,0.029039,30.400999,0.114265
1276.4,,,0.7900,0.028652,30.400999,0.151867
1276.5,,,0.7900,0.028264,30.400999,0.189469
1276.6,,,0.7900,0.027876,30.400999,0.227071
1276.7,,,0.7900,0.027488,30.400999,0.264672
1276.8,,,0.7900,0.027101,30.400999,0.302274
1276.9,,,0.7900,0.026713,30.400999,0.339876
1277.0,,,0.7900,0.026325,30.400999,0.377478
1277.1,,,0.7900,0.024943,30.400999,0.479145
1277.2,,,0.7900,0.023561,30.400999,0.580811
1277.3,,,0.7900,0.022179,30.400999,0.682478
1277.4,,,0.7900,0.020797,30.400999,0.784145
1277.5,,,0.7900,0.019415,30.400999,0.885812
1277.6,,,0.7900,0.018033,30.400999,0.987478
1277.7,,,0.7900,0.016651,30.400999,1.089145
1277.8,,,0.7900,0.015269,30.400999,1.190812
1277.9,,,0.7900,0.013887,30.400999,1.292479
1278.0,,,0.7900,0.012505,30.400999,1.394145
1278.1,,,0.7900,0.017302,30.400999,1.313795
1278.2,,,0.7900,0.022099,30.400999,1.233444
1278.3,,,0.7900,0.026896,30.400999,1.153093
1278.4,,,0.7900,0.031692,30.400999,1.072742
1278.5,,,0.7900,0.036489,30.400999,0.992392
1278.6,,,0.7900,0.041286,30.400999,0.912041
1278.7,,,0.7900,0.046083,30.400999,0.831690
1278.8,,,0.7900,0.050880,30.400999,0.751339
1278.9,,,0.7900,0.055677,30.400999,0.670989
1279.0,,,0.7900,0.060474,30.400999,0.590638
1279.1,,,0.7900,0.054682,30.400999,0.579012
1279.2,,,0.7900,0.048890,30.400999,0.567387
1279.3,,,0.7900,0.043098,30.400999,0.555761
1279.4,,,0.7900,0.037307,30.400999,0.544136
1279.5,,,0.7900,0.031515,30.400999,0.532510
1279.6,,,0.7900,0.025723,30.400999,0.520885
1279.7,,,0.7900,0.019931,30.400999,0.509259
1279.8,,,0.7900,0.014140,30.400999,0.497634
1279.9,,,0.7900,0.008348,30.400999,0.486008
1280.0,,,0.7900,0.002556,30.400999,0.474383
1280.1,,,0.7900,0.002567,30.400999,1.095325
1280.2,,,0.7900,0.002577,30.400999,1.716268
1280.3,,,0.7900,0.002588,30.400999,2.337211
1280.4,,,0.7900,0.002598,30.400999,2.958154
1280.5,,,0.7900,0.002608,30.400999,3.579096
1280.6,,,0.7900,0.002619,30.400999,4.200039
1280.7,,,0.7900,0.002629,30.400999,4.820982
1280.8,,,0.7900,0.002640,30.400999,5.441925
1280.9,,,0.7900,0.002650,30.400999,6.062867
1281.0,,,0.7900,0.002661,30.400999,6.683810
1281.1,,,0.7900,0.003504,30.400999,6.022802
1281.2,,,0.7900,0.004347,30.400999,5.361795
1281.3,,,0.7900,0.005190,30.400999,4.700787
1281.4,,,0.7900,0.006033,30.400999,4.039780
1281.5,,,0.7900,0.006877,30.400999,3.378772
1281.6,,,0.7900,0.007720,30.400999,2.717765
1281.7,,,0.7900,0.008563,30.400999,2.056757
1281.8,,,0.7900,0.009406,30.400999,1.395750
1281.9,,,0.7900,0.010249,30.400999,0.734742
1282.0,,,0.7900,0.011093,30.400999,0.073735
1282.1,,,0.7900,0.011668,30.400999,1.815144
1282.2,,,0.7900,0.012243,30.400999,3.556552
1282.3,,,0.7900,0.012818,30.400999,5.297961
1282.4,,,0.7900,0.013394,30.400999,7.039370
1282.5,,,0.7900,0.013969,30.400999,8.780779
1282.6,,,0.7900,0.014544,30.400999,10.522188
1282.7,,,0.7900,0.015119,30.400999,12.263597
1282.8,,,0.7900,0.015695,30.400999,14.005005
1282.9,,,0.7900,0.016270,30.400999,15.746414
1283.0,,,0.7900,0.016845,30.400999,17.487823
1283.1,,,0.7900,0.017232,30.400999,15.984706
1283.2,,,0.7900,0.017619,30.400999,14.481589
1283.3,,,0.7900,0.018005,30.400999,12.978472
1283.4,,,0.7900,0.018392,30.400999,11.475355
1283.5,,,0.7900,0.018779,30.400999,9.972238
1283.6,,,0.7900,0.019165,30.400999,8.469121
1283.7,,,0.7900,0.019552,30.400999,6.966004
1283.8,,,0.7900,0.019939,30.400999,5.462887
1283.9,,,0.7900,0.020325,30.400999,3.959770
1284.0,,,0.7900,0.020712,30.400999,2.456653
1284.1,,,0.7900,0.020711,30.400999,2.817488
1284.2,,,0.7900,0.020710,30.400999,3.178323
1284.3,,,0.7900,0.020709,30.400999,3.539158
1284.4,,,0.7900,0.020709,30.400999,3.899993
1284.5,,,0.7900,0.020708,30.400999,4.260828
1284.6,,,0.7900,0.020707,30.400999,4.621663
1284.7,,,0.7900,0.020706,30.400999,4.982498
1284.8,,,0.7900,0.020705,30.400999,5.343333
1284.9,,,0.7900,0.020704,30.400999,5.704168
1285.0,,,0.7900,0.020704,30.400999,6.065003
1285.1,,,0.7900,0.026408,30.400999,7.945589
1285.2,,,0.7900,0.032112,30.400999,9.826175
1285.3,,,0.7900,0.037817,30.400999,11.706761
1285.4,,,0.7900,0.043521,30.400999,13.587347
1285.5,,,0.7900,0.049225,30.400999,15.467933
1285.6,,,0.7900,0.054930,30.400999,17.348519
1285.7,,,0.7900,0.060634,30.400999,19.229105
1285.8,,,0.7900,0.066338,30.400999,21.109691
