Time (s),Brightness
105.4,111.05174913194445
105.5,110.63493489583334
105.60000000000001,110.21955729166666
105.7,109.82395399305555
105.80000000000001,96.45493489583333
105.9,96.534453125
106.0,96.50315104166667
106.10000000000001,96.59711805555555
106.2,96.59170572916666
106.30000000000001,96.53865017361112
106.4,96.66442274305555
106.5,96.69957465277778
106.60000000000001,117.42498697916666
106.7,117.44861979166667
106.80000000000001,117.3733029513889
106.9,117.64942274305555
107.0,116.48222222222222
107.10000000000001,114.61729166666667
107.2,190.3743532986111
107.30000000000001,126.97694444444444
107.4,126.8791970486111
107.5,113.59984809027777
107.60000000000001,113.51024739583333
107.7,113.50446614583333
107.80000000000001,113.61237413194445
107.9,113.65710503472222
108.0,113.87211371527778
108.10000000000001,113.66059895833334
108.2,113.857578125
108.30000000000001,114.76318576388888
108.4,114.7884765625
108.5,114.6379513888889
108.60000000000001,137.7025607638889
108.7,137.53700520833334
108.80000000000001,137.33359375
108.9,114.16438368055556
109.0,110.41948784722223
109.10000000000001,110.93658854166667
109.2,112.86485677083333
109.30000000000001,112.99960069444444
109.4,112.97019097222223
109.5,112.97542534722223
109.60000000000001,114.6995529513889
109.7,116.60432725694444
109.80000000000001,114.83956163194445
109.9,111.38562065972222
110.0,90.15592013888889
110.10000000000001,90.41485677083334
110.2,88.09919270833333
110.30000000000001,88.0970486111111
110.4,115.35831597222223
110.5,115.71533854166667
110.60000000000001,115.92567708333333
110.7,116.10623697916667
110.80000000000001,113.49553385416667
110.9,112.93123263888889
111.0,112.74745225694444
111.10000000000001,112.41526909722222
111.2,112.20091145833334
111.30000000000001,111.93736979166667
111.4,111.65106770833333
111.5,111.62516927083334
111.60000000000001,123.08086371527777
111.7,123.21055989583333
111.80000000000001,123.21504340277778
111.9,123.24011284722222
112.0,123.28778645833333
112.10000000000001,123.32092881944445
112.2,123.35956597222223
112.30000000000001,123.4596484375
112.4,123.66937934027777
112.5,87.17414930555556
112.60000000000001,86.90176215277778
112.7,86.91735677083334
112.80000000000001,55.539340277777775
112.9,55.22358940972222
113.0,54.62865017361111
113.10000000000001,53.317669270833335
113.2,52.991137152777775
113.30000000000001,52.40843315972222
113.4,51.02502170138889
113.5,118.31099826388889
113.60000000000001,117.74227864583334
113.7,117.66015625
113.80000000000001,94.57052517361112
113.9,94.52017795138889
114.0,94.34151041666667
114.10000000000001,93.7724609375
114.2,93.42947916666667
114.30000000000001,94.90328125
114.4,94.81460069444445
114.5,103.74750868055555
114.60000000000001,104.37680121527778
114.7,104.51658854166666
114.80000000000001,104.29805555555555
114.9,104.07933159722222
115.0,103.89025173611111
115.10000000000001,103.76022569444444
115.2,103.4554123263889
115.30000000000001,103.48647569444445
115.4,41.09589409722222
115.5,41.10054253472222
115.60000000000001,41.09527777777778
115.7,41.09734809027778
115.80000000000001,41.13862413194445
115.9,41.17434461805556
116.0,96.92465711805555
116.10000000000001,97.01798177083333
116.2,122.86073350694444
116.30000000000001,122.75548177083333
116.4,96.69790364583334
116.5,95.52343315972222
116.60000000000001,126.74325520833334
116.7,127.68290364583333
116.80000000000001,127.76510416666666
116.9,128.22641927083333
117.0,128.41940104166667
117.10000000000001,119.83831163194445
117.2,119.95819878472223
117.30000000000001,120.00360243055556
117.4,120.02315104166667
117.5,119.97737847222223
117.60000000000001,109.5927907986111
117.7,109.43518229166666
117.80000000000001,110.36229600694445
117.9,110.07360677083334
118.0,110.734765625
118.10000000000001,111.75684461805555
118.2,143.76000868055556
118.30000000000001,111.9098828125
118.4,111.93293836805556
118.5,64.42801649305555
118.60000000000001,68.66871527777778
118.7,72.38168402777778
118.80000000000001,69.33921440972222
118.9,57.31995659722222
119.0,45.195013020833336
119.10000000000001,96.57463107638888
119.2,96.23106336805556
119.30000000000001,111.01286458333334
119.4,111.07258246527778
119.5,111.07568576388888
119.60000000000001,111.08779079861111
119.7,90.52871527777778
119.80000000000001,80.7337326388889
119.9,114.6442578125
120.0,112.30972222222222
120.10000000000001,112.14411458333333
120.2,112.18364583333333
120.30000000000001,112.1764236111111
120.4,112.05549913194444
120.5,111.95696180555555
120.60000000000001,111.90618055555555
120.7,111.77638020833334
120.80000000000001,112.01340277777778
120.9,115.64174479166667
121.0,115.6832248263889
121.10000000000001,114.91806857638889
121.2,115.081015625
121.30000000000001,115.25609375
121.4,115.43381510416667
121.5,105.22608072916667
121.60000000000001,105.00620659722222
121.7,94.4270138888889
121.80000000000001,66.16441840277778
121.9,76.7697873263889
122.0,77.39378038194444
122.10000000000001,77.42111545138889
122.2,77.4166015625
122.30000000000001,77.3912109375
122.4,120.62176215277778
122.5,120.7838671875
122.60000000000001,120.72273871527777
122.7,120.4661328125
122.80000000000001,120.10421440972222
122.9,119.76922309027778
123.0,119.73927951388889
123.10000000000001,116.43371527777778
123.2,116.36645399305556
123.30000000000001,116.28887586805556
123.4,115.64499565972223
123.5,115.28741319444444
123.60000000000001,115.36905381944445
123.7,115.477734375
123.80000000000001,115.4424782986111
123.9,115.33940972222223
124.0,114.9989453125
124.10000000000001,87.8574392361111
124.2,73.83626302083333
124.30000000000001,118.35956597222223
124.4,107.44182291666667
124.5,107.27889322916667
124.60000000000001,113.66844184027778
124.7,113.77876302083334
124.80000000000001,101.30385850694445
124.9,112.27449652777777
125.0,106.23858506944444
125.10000000000001,105.94466145833333
125.2,93.43296875
125.30000000000001,92.98240885416666
125.4,89.82
125.5,103.64211371527777
125.60000000000001,91.2323828125
125.7,93.20198350694444
125.80000000000001,93.25710503472222
125.9,116.45595486111111
126.0,116.16577690972223
126.10000000000001,113.56163628472223
126.2,113.64688802083333
126.30000000000001,113.47198350694444
126.4,117.17279513888889
126.5,117.63899739583333
126.60000000000001,77.88666232638889
126.7,86.9875390625
126.80000000000001,97.07883680555555
126.9,98.42242621527778
127.0,99.53556857638888
127.10000000000001,99.80319010416666
127.2,91.85926649305556
127.30000000000001,41.61817274305555
127.4,1.736111111111111e-05
127.5,124.09851128472222
127.60000000000001,168.09323350694444
127.7,238.42707899305555
127.80000000000001,112.012109375
127.9,237.76954427083334
128.0,116.26108506944445
128.1,104.47916232638889
128.20000000000002,180.73013454861112
128.3,140.34134114583333
128.4,135.42173177083333
128.5,172.16514322916666
128.6,130.01384982638888
128.70000000000002,175.29309027777776
128.8,208.46766927083334
128.9,247.33056857638888
129.0,71.28006944444445
129.1,71.53006076388888
129.20000000000002,94.79578125
129.3,76.39032552083333
129.4,92.88042100694445
129.5,93.38194010416667
129.6,89.26100694444445
129.70000000000002,84.419375
129.8,72.66360677083334
129.9,83.66123263888889
130.0,100.43119357638889
130.1,111.9277517361111
130.20000000000002,164.70135850694444
130.3,121.84271267361112
130.4,112.821953125
130.5,106.4746875
130.6,88.336015625
130.70000000000002,73.29831597222223
130.8,90.91805989583334
130.9,113.15510416666666
131.0,106.14938368055556
131.1,90.57368489583334
131.20000000000002,86.50788194444445
131.3,92.05096788194444
131.4,81.57090277777777
131.5,100.41170572916667
131.6,94.10835069444444
131.70000000000002,60.46286024305556
131.8,69.95244791666667
131.9,72.94845920138889
132.0,72.91939670138889
132.1,72.7402734375
132.20000000000002,72.76589409722222
132.3,73.62572482638889
132.4,80.57494791666667
132.5,64.95938802083333
132.6,68.43422309027778
132.70000000000002,69.49076388888889
132.8,89.4796875
132.9,125.82170138888888
133.0,164.50217447916665
133.1,156.53848958333333
133.20000000000002,172.85483506944445
133.3,166.2798046875
133.4,186.69335503472223
133.5,167.0561762152778
133.6,97.02529079861111
133.70000000000002,92.11153211805555
133.8,84.81355034722222
133.9,79.64032118055556
134.0,76.36740885416667
134.1,76.02428819444444
134.20000000000002,71.54345486111112
134.3,70.54410590277777
134.4,70.50470486111111
134.5,70.20681423611111
134.6,72.05207465277778
134.70000000000002,69.4069357638889
134.8,69.68045138888888
134.9,94.9130078125
135.0,79.94775607638888
135.1,72.47528645833333
135.20000000000002,96.40674045138888
135.3,80.16505208333334
135.4,185.78005642361111
135.5,185.84450954861111
135.6,185.9478472222222
135.70000000000002,187.02702256944445
135.8,144.69036024305555
135.9,97.58322916666667
136.0,91.75886284722222
136.1,127.11894097222222
136.20000000000002,217.20643229166666
136.3,250.7427560763889
136.4,251.03659288194444
136.5,93.5292795138889
136.6,117.51336805555556
136.70000000000002,117.65860243055556
136.8,103.19908854166667
136.9,118.20069444444445
137.0,119.25217013888889
137.1,70.75342013888888
137.20000000000002,94.03013454861112
137.3,93.37303819444445
137.4,96.51189670138889
137.5,154.3521657986111
137.6,146.4358029513889
137.70000000000002,125.75856770833333
137.8,153.2548480902778
137.9,147.25921875
138.0,145.71230034722223
138.1,142.30261284722224
138.20000000000002,202.86370659722223
138.3,167.60878472222223
138.4,143.93723090277777
138.5,95.78916232638889
138.6,170.31783420138888
138.70000000000002,74.5829123263889
138.8,148.70724826388889
138.9,77.50301215277777
139.0,80.24686631944445
139.1,123.24733072916666
139.20000000000002,127.35270399305556
139.3,171.33255208333333
139.4,110.49205729166667
139.5,98.7858984375
139.6,127.92516059027778
139.70000000000002,129.6641623263889
139.8,121.97198784722222
139.9,142.8067404513889
140.0,146.2244921875
140.1,146.34066840277777
140.20000000000002,117.74685329861111
140.3,169.54410590277777
